,vin,visitas,year_modelo,ultimo_kilometraje,num_servicios,num_rep_llantas,num_rep_frenos,num_rep_amortiguadores,num_rep_transmision
30231,MALB24BC1NM103944,4,2022,30126,2,0,0,0,0
30232,MALB24BC1NM103958,2,2022,4042,5,0,0,0,0
30233,MALB24BC1NM103961,2,2022,7009,2,0,0,0,0
30234,MALB24BC1NM103989,1,2022,1,0,0,0,0,0
30235,MALB24BC1NM104009,3,2022,887,2,0,0,0,0
30236,MALB24BC1NM104012,4,2022,30444,3,0,0,0,0
30237,MALB24BC1NM104026,3,2022,7890,4,0,0,0,0
30238,MALB24BC1NM104186,2,2022,26171,6,0,0,0,0
30239,MALB24BC1NM104995,3,2022,9016,3,0,0,0,0
30240,MALB24BC1NM105175,2,2022,7820,2,0,0,0,0
30241,MALB24BC1NM105189,4,2022,21792,4,0,0,0,0
30242,MALB24BC1NM105337,1,2022,7105,1,0,0,0,0
30243,MALB24BC1NM105354,6,2022,9593,10,0,0,0,0
30244,MALB24BC1NM105368,2,2022,6960,2,0,1,0,0
30245,MALB24BC1NM106827,1,2022,6936,1,0,0,0,0
30246,MALB24BC1NM106844,1,2022,9930,1,0,0,0,0
30247,MALB24BC1NM106861,2,2022,6389,2,0,0,0,0
30248,MALB24BC1NM106889,4,2022,41238,8,0,0,0,0
30249,MALB24BC1NM107010,2,2022,5504,5,0,0,0,0
30250,MALB24BC1NM107024,1,2022,9161,1,0,0,0,0
30251,MALB24BC1NM107055,1,2022,5112,1,0,0,0,0
30252,MALB24BC1NM107072,3,2022,9947,4,0,0,0,0
30253,MALB24BC1NM107105,1,2022,69977,1,0,0,0,0
30254,MALB24BC1NM107184,4,2022,42771,5,0,0,0,0
30255,MALB24BC1NM107489,1,2022,10954,2,0,0,0,0
30256,MALB24BC1NM107508,4,2022,6164,3,0,0,0,0
30257,MALB24BC1NM107511,2,2022,9772,2,0,0,0,0
30258,MALB24BC1NM107525,3,2022,29957,3,0,0,0,0
30259,MALB24BC1NM107539,5,2022,8388,6,0,0,0,0
30260,MALB24BC1NM107542,3,2022,6580,3,0,0,0,0
30261,MALB24BC1NM107556,5,2022,7712,5,0,0,0,0
30262,MALB24BC1NM107640,5,2022,50681,11,0,1,0,0
30263,MALB24BC1NM107668,2,2022,20402,1,0,0,0,0
30264,MALB24BC1NM107671,2,2022,8175,2,0,0,0,0
30265,MALB24BC1NM108092,3,2022,9473,2,0,0,0,0
30266,MALB24BC1NM111185,3,2022,30946,3,0,0,0,0
30267,MALB24BC1NM111199,1,2022,12919,1,0,0,0,0
30268,MALB24BC1NM111204,3,2022,34753,4,0,0,0,0
30269,MALB24BC1NM111235,1,2022,6929,1,0,0,0,0
30270,MALB24BC1NM111249,1,2022,10,1,0,0,0,0
30271,MALB24BC1NM111252,1,2022,9218,2,0,0,0,0
30272,MALB24BC1NM111266,1,2022,22691,1,0,0,0,0
30273,MALB24BC1NM111283,10,2022,90054,20,0,0,0,0
30274,MALB24BC1NM111297,5,2022,58517,5,0,0,0,0
30275,MALB24BC1NM111350,7,2022,56719,3,0,0,0,0
30276,MALB24BC1NM111364,1,2022,10670,1,0,0,0,0
30277,MALB24BC1NM111378,3,2022,39368,3,0,0,0,0
30278,MALB24BC1NM111381,6,2022,63373,6,1,0,0,0
30279,MALB24BC1NM111414,2,2022,25823,6,2,0,0,0
30280,MALB24BC1NM111428,3,2022,8860,4,0,0,0,0
30281,MALB24BC1NM111431,4,2022,9688,1,0,0,0,0
30282,MALB24BC1NM111445,1,2022,12195,2,0,0,0,0
30283,MALB24BC1NM111462,2,2022,5,2,0,0,0,0
30284,MALB24BC1NM111493,1,2022,5070,0,0,0,0,0
30285,MALB24BC1NM111543,3,2022,6395,0,0,0,0,0
30286,MALB24BC1NM111574,4,2022,9183,3,0,0,0,0
30287,MALB24BC1NM111588,3,2022,5762,2,0,0,0,0
30288,MALB24BC1NM111591,7,2022,80330,8,0,0,0,0
30289,MALB24BC1NM111607,1,2022,11428,1,0,0,0,0
30290,MALB24BC1NM111624,2,2022,3400,1,0,0,0,0
30291,MALB24BC1NM111686,3,2022,32513,5,0,0,0,0
30292,MALB24BC1NM111767,1,2022,9906,2,0,0,0,0
30293,MALB24BC1NM111770,1,2022,9940,2,0,0,0,0
30294,MALB24BC1NM111784,8,2022,70157,9,0,0,0,0
30295,MALB24BC1NM111798,2,2022,5907,2,0,0,0,0
30296,MALB24BC1NM111803,4,2022,40001,3,0,0,0,0
30297,MALB24BC1NM111820,4,2022,33766,3,0,0,0,0
30298,MALB24BC1NM111834,1,2022,1,0,0,0,0,0
30299,MALB24BC1NM112207,1,2022,10295,1,0,0,0,0
30300,MALB24BC1NM112224,2,2022,7689,5,0,1,0,0
30301,MALB24BC1NM112241,3,2022,9439,4,0,0,0,0
30302,MALB24BC1NM114054,1,2022,9452,2,1,0,0,0
30303,MALB24BC1NM114068,3,2022,22198,2,0,0,0,0
30304,MALB24BC1NM114071,1,2022,10,1,0,0,0,0
30305,MALB24BC1NM114085,5,2022,31138,4,0,0,0,0
30306,MALB24BC1NM114099,2,2022,7286,2,0,0,0,0
30307,MALB24BC1NM114104,5,2022,50463,3,0,0,0,0
30308,MALB24BC1NM114118,1,2022,22524,1,0,0,0,0
30309,MALB24BC1NM114135,4,2022,40008,17,0,0,0,0
30310,MALB24BC1NM114149,13,2022,89513,11,0,0,0,0
30311,MALB24BC1NM114152,5,2022,5,3,0,0,0,0
30312,MALB24BC1NM114183,2,2022,328,4,0,0,0,0
30313,MALB24BC1NM114202,1,2022,15184,1,0,0,0,0
30314,MALB24BC1NM114295,3,2022,29200,2,1,0,0,0
30315,MALB24BC1NM114300,3,2022,8391,5,0,0,0,0
30316,MALB24BC1NM114314,2,2022,9436,1,0,0,0,0
30317,MALB24BC1NM114328,1,2022,10460,3,0,0,0,0
30318,MALB24BC1NM114345,6,2022,71006,5,0,0,0,0
30319,MALB24BC1NM114359,1,2022,4,2,0,0,0,0
30320,MALB24BC1NM114376,2,2022,8359,5,1,0,0,0
30321,MALB24BC1NM114393,6,2022,9580,6,0,0,0,0
30322,MALB24BC1NM114474,3,2022,30044,3,0,0,0,0
30323,MALB24BC1NM114488,3,2022,4874,3,0,0,0,0
30324,MALB24BC1NM114491,3,2022,9985,5,0,0,0,0
30325,MALB24BC1NM114507,1,2022,5622,2,1,0,0,0
30326,MALB24BC1NM114538,3,2022,9335,0,0,0,0,0
30327,MALB24BC1NM114541,3,2022,28375,3,0,0,0,0
30328,MALB24BC1NM114555,3,2022,31792,7,0,0,0,0
30329,MALB24BC1NM114569,7,2022,9933,7,0,0,0,0
30330,MALB24BC1NM114572,3,2022,21231,1,0,0,0,0
30331,MALB24BC1NM114586,9,2022,9984,11,0,0,0,0
30332,MALB24BC1NM114605,1,2022,30398,1,0,0,0,0
30333,MALB24BC1NM114619,3,2022,6359,6,0,0,0,0
30334,MALB24BC1NM114622,1,2022,17576,1,0,0,0,0
30335,MALB24BC1NM115284,2,2022,16873,2,0,0,0,0
30336,MALB24BC1NM115365,7,2022,9999,8,1,0,0,0
30337,MALB24BC1NM115379,4,2022,32048,3,1,0,0,0
30338,MALB24BC1NM115382,3,2022,5400,3,0,0,0,0
30339,MALB24BC1NM115558,1,2022,10157,1,0,0,0,0
30340,MALB24BC1NM115785,2,2022,6,4,1,0,0,0
30341,MALB24BC1NM115799,3,2022,29303,3,0,0,0,0
30342,MALB24BC1NM115883,4,2022,9766,19,0,0,0,0
30343,MALB24BC1NM115978,6,2022,82180,10,0,0,0,0
30344,MALB24BC1NM115981,4,2022,41919,5,0,0,0,0
30345,MALB24BC1NM116225,3,2022,5117,2,0,0,0,0
30346,MALB24BC1NM116483,1,2022,10192,7,0,0,0,0
30347,MALB24BC1NM116709,2,2022,25522,2,0,0,0,0
30348,MALB24BC1NM116712,2,2022,50337,2,0,0,0,0
30349,MALB24BC1NM116726,2,2022,39745,2,0,0,0,0
30350,MALB24BC1PM119824,4,2023,9717,9,0,0,0,0
30351,MALB24BC1PM120679,1,2023,10939,1,0,0,0,0
30352,MALB24BC1PM120682,2,2023,9555,4,0,0,0,0
30353,MALB24BC1PM120696,1,2023,3679,1,0,0,0,0
30354,MALB24BC1PM120715,3,2023,5996,4,0,0,0,0
30355,MALB24BC1PM120729,3,2023,4888,4,1,0,0,0
30356,MALB24BC1PM120813,3,2023,44754,4,0,0,0,0
30357,MALB24BC1PM120844,1,2023,10093,1,0,0,0,0
30358,MALB24BC1PM120858,4,2023,19608,11,0,0,0,0
30359,MALB24BC1PM120861,2,2023,5051,2,0,0,0,0
30360,MALB24BC1PM120889,4,2023,39921,4,0,0,0,0
30361,MALB24BC1PM120987,4,2023,9258,5,0,0,0,0
30362,MALB24BC1PM120990,3,2023,3705,0,0,0,0,0
30363,MALB24BC1PM121007,3,2023,9913,4,0,0,0,0
30364,MALB24BC1PM121010,5,2023,4947,1,0,0,0,0
30365,MALB24BC1PM121024,3,2023,5,2,0,0,0,0
30366,MALB24BC1PM121055,2,2023,7200,2,0,0,0,0
30367,MALB24BC1PM121153,2,2023,294,1,0,0,0,0
30368,MALB24BC1PM121167,2,2023,20538,3,0,0,0,0
30369,MALB24BC1PM121170,2,2023,15930,5,0,0,0,0
30370,MALB24BC1PM121184,2,2023,5124,2,0,0,0,0
30371,MALB24BC1PM121198,6,2023,59015,6,0,0,0,0
30372,MALB24BC1PM121203,2,2023,9326,1,0,0,0,0
30373,MALB24BC1PM121315,5,2023,9747,6,0,0,0,0
30374,MALB24BC1PM121329,1,2023,20588,1,0,0,0,0
30375,MALB24BC1PM121346,1,2023,143219,1,0,0,0,0
30376,MALB24BC1PM123923,3,2023,33538,6,0,0,0,0
30377,MALB24BC1PM124263,1,2023,1,4,0,0,0,0
30378,MALB24BC1PM124277,2,2023,5577,1,1,0,0,0
30379,MALB24BC1PM124294,2,2023,45682,6,0,0,0,0
30380,MALB24BC1PM124313,1,2023,9845,1,0,0,0,0
30381,MALB24BC1PM124327,4,2023,9343,6,0,0,0,0
30382,MALB24BC1PM124523,1,2023,1,10,0,0,0,0
30383,MALB24BC1PM124716,1,2023,6516,4,0,0,0,0
30384,MALB24BC1PM124733,2,2023,33701,2,0,0,0,0
30385,MALB24BC1PM124747,2,2023,6363,2,0,0,0,0
30386,MALB24BC1PM124750,1,2023,8255,2,0,0,0,0
30387,MALB24BC1PM124764,4,2023,6953,6,0,0,0,0
30388,MALB24BC1PM126563,2,2023,6288,6,2,0,0,0
30389,MALB24BC1PM126577,3,2023,30508,3,0,0,0,0
30390,MALB24BC1PM126580,2,2023,21553,2,0,0,0,0
30391,MALB24BC1PM126594,1,2023,12352,2,1,0,0,0
30392,MALB24BC1PM126885,1,2023,1025,2,0,0,0,0
30393,MALB24BC1PM126899,3,2023,31085,15,0,0,0,0
30394,MALB24BC1PM126904,6,2023,9955,6,0,0,0,0
30395,MALB24BC1PM126935,5,2023,70184,5,0,0,0,0
30396,MALB24BC1PM127129,3,2023,20373,2,0,0,0,0
30397,MALB24BC1PM127650,5,2023,6329,7,0,0,0,0
30398,MALB24BC1PM127874,1,2023,6794,1,0,0,0,0
30399,MALB24BC1PM127888,1,2023,8835,1,0,0,0,0
30400,MALB24BC1PM127907,7,2023,71398,7,0,0,0,0
30401,MALB24BC1PM127938,2,2023,7624,2,0,0,0,0
30402,MALB24BC1PM127941,1,2023,17461,1,0,0,0,0
30403,MALB24BC1PM127969,2,2023,20001,2,0,0,0,0
30404,MALB24BC1PM128023,2,2023,6371,2,0,0,0,0
30405,MALB24BC1PM128037,2,2023,8664,2,0,0,0,0
30406,MALB24BC1PM128040,2,2023,7792,2,0,0,0,0
30407,MALB24BC1PM128054,1,2023,10416,1,0,0,0,0
30408,MALB24BC1PM128068,2,2023,5,1,0,0,0,0
30409,MALB24BC1PM128667,2,2023,9879,2,0,0,0,0
30410,MALB24BC1PM128670,4,2023,39771,10,0,0,0,0
30411,MALB24BC1PM128927,1,2023,10530,2,0,0,0,0
30412,MALB24BC1PM128944,1,2023,4754,0,0,0,0,0
30413,MALB24BC1PM129785,2,2023,19622,2,0,0,0,0
30414,MALB24BC1PM129897,2,2023,23328,1,0,0,0,0
30415,MALB24BC1PM129902,6,2023,9868,8,0,0,0,0
30416,MALB24BC1PM129916,2,2023,25200,3,0,0,0,0
30417,MALB24BC1PM129947,2,2023,22625,2,0,0,0,0
30418,MALB24BC1PM129950,4,2023,9627,4,0,0,0,0
30419,MALB24BC1PM129964,3,2023,3074,3,0,0,0,0
30420,MALB24BC1PM130113,2,2023,9858,2,0,0,0,0
30421,MALB24BC1PM130127,3,2023,5249,2,0,0,0,0
30422,MALB24BC1PM130130,3,2023,40681,9,0,0,0,0
30423,MALB24BC1PM130144,6,2023,8885,3,0,0,0,0
30424,MALB24BC1PM130158,1,2023,12009,1,0,0,0,0
30425,MALB24BC1PM130161,1,2023,5567,2,0,0,0,0
30426,MALB24BC1PM130175,4,2023,19394,3,0,0,0,0
30427,MALB24BC1PM130189,2,2023,5239,4,0,0,0,0
30428,MALB24BC1PM130192,6,2023,56262,5,0,0,0,0
30429,MALB24BC1PM130208,1,2023,14247,2,1,0,0,0
30430,MALB24BC1PM130211,3,2023,43443,10,3,0,0,0
30431,MALB24BC1PM130225,4,2023,30070,6,0,0,0,0
30432,MALB24BC1PM130239,4,2023,7799,3,0,0,0,0
30433,MALB24BC1PM130242,1,2023,25803,1,0,0,0,0
30434,MALB24BC1PM130256,4,2023,9407,4,0,0,0,0
30435,MALB24BC1PM130404,3,2023,20399,4,0,0,0,0
30436,MALB24BC1PM130421,2,2023,5498,3,0,0,0,0
30437,MALB24BC1PM130435,1,2023,8919,2,0,0,0,0
30438,MALB24BC1PM130449,4,2023,6663,4,0,0,0,0
30439,MALB24BC1PM130452,3,2023,60118,3,0,0,0,0
30440,MALB24BC1PM130466,1,2023,1,0,0,0,0,0
30441,MALB24BC1PM130614,6,2023,60077,6,0,0,0,0
30442,MALB24BC1PM130631,1,2023,13022,1,0,0,0,0
30443,MALB24BC1PM130659,2,2023,7559,2,0,0,0,0
30444,MALB24BC1PM130662,1,2023,22017,3,0,0,0,0
30445,MALB24BC1PM130693,2,2023,9703,2,0,0,0,0
30446,MALB24BC1PM130709,7,2023,6575,11,0,0,0,0
30447,MALB24BC1PM130712,2,2023,8559,2,0,0,0,0
30448,MALB24BC1PM130743,1,2023,10886,1,0,0,0,0
30449,MALB24BC1PM130757,9,2023,89121,10,1,0,0,0
30450,MALB24BC1PM130760,4,2023,31718,4,0,0,0,0
30451,MALB24BC1PM130774,4,2023,40137,4,0,0,0,0
30452,MALB24BC1PM130807,2,2023,20554,2,0,0,0,0
30453,MALB24BC1PM130936,1,2023,3686,2,0,0,0,0
30454,MALB24BC1PM131309,2,2023,7054,3,0,0,0,0
30455,MALB24BC1PM131312,2,2023,5756,6,2,0,0,0
30456,MALB24BC1PM131326,2,2023,9295,1,0,0,0,0
30457,MALB24BC1PM131357,3,2023,9328,4,0,0,0,0
30458,MALB24BC1PM132010,1,2023,19424,1,0,0,0,0
30459,MALB24BC1PM132038,3,2023,32629,3,0,0,0,0
30460,MALB24BC1PM133724,4,2023,5235,4,0,0,0,0
30461,MALB24BC1PM133917,1,2023,3587,1,0,0,0,0
30462,MALB24BC1PM133920,2,2023,9828,3,0,0,0,0
30463,MALB24BC1PM133934,4,2023,67672,5,0,0,0,0
30464,MALB24BC1PM133948,2,2023,8059,2,0,0,0,0
30465,MALB24BC1PM133965,1,2023,11368,1,0,0,0,0
30466,MALB24BC1PM133979,1,2023,7613,3,0,0,0,0
30467,MALB24BC1PM133982,3,2023,29090,3,0,0,0,0
30468,MALB24BC1PM133996,3,2023,31001,3,0,0,0,0
30469,MALB24BC1PM134436,1,2023,6273,0,0,0,0,0
30470,MALB24BC1PM134453,3,2023,39978,7,0,0,0,0
30471,MALB24BC1PM134677,1,2023,10361,1,0,0,0,0
30472,MALB24BC1PM134730,5,2023,40449,4,0,0,0,0
30473,MALB24BC1PM135327,1,2023,16753,2,0,0,0,0
30474,MALB24BC1PM135344,1,2023,10087,1,0,0,0,0
30475,MALB24BC1PM135358,4,2023,49748,4,0,0,0,0
30476,MALB24BC1PM135389,3,2023,5,5,0,0,0,0
30477,MALB24BC1PM135392,1,2023,11832,1,0,0,0,0
30478,MALB24BC1PM135537,2,2023,9243,4,0,0,0,0
30479,MALB24BC1PM135540,2,2023,20430,2,0,0,0,0
30480,MALB24BC1PM135554,6,2023,80328,6,0,0,0,0
30481,MALB24BC1PM135599,2,2023,20651,2,0,0,0,0
30482,MALB24BC1PM135618,2,2023,2,2,0,0,0,0
30483,MALB24BC1PM135621,2,2023,6339,3,0,0,0,0
30484,MALB24BC1PM135652,2,2023,6484,1,0,0,0,0
30485,MALB24BC1PM135683,3,2023,29698,7,0,1,0,0
30486,MALB24BC1PM135697,2,2023,30805,2,0,0,0,0
30487,MALB24BC1PM135909,1,2023,1523,3,1,0,0,0
30488,MALB24BC1PM135926,3,2023,8953,3,0,0,0,0
30489,MALB24BC1PM135943,2,2023,9818,1,0,0,0,0
30490,MALB24BC1PM135957,1,2023,5285,1,0,0,0,0
30491,MALB24BC1PM136090,2,2023,4104,1,0,0,0,0
30492,MALB24BC1PM136123,2,2023,7247,1,0,0,0,0
30493,MALB24BC1PM136140,4,2023,40293,6,0,0,0,0
30494,MALB24BC1PM136154,1,2023,2143,1,0,0,0,0
30495,MALB24BC1PM136168,2,2023,18027,1,0,0,0,0
30496,MALB24BC1PM136185,2,2023,5519,1,0,0,0,0
30497,MALB24BC1PM136204,2,2023,21157,2,0,0,0,0
30498,MALB24BC1PM137594,1,2023,14489,1,0,0,0,0
30499,MALB24BC1PM137613,6,2023,9450,5,0,0,0,0
30500,MALB24BC1PM139622,2,2023,7071,2,0,0,0,0
30501,MALB24BC1PM141483,1,2023,11010,1,0,0,0,0
30502,MALB24BC1PM141497,3,2023,6536,1,0,0,0,0
30503,MALB24BC1PM141502,1,2023,4541,1,0,0,0,0
30504,MALB24BC1PM141516,2,2023,20912,3,0,0,0,0
30505,MALB24BC1PM141662,2,2023,21228,3,0,0,0,0
30506,MALB24BC1PM141693,1,2023,10,1,0,0,0,0
30507,MALB24BC1PM141757,2,2023,9958,5,0,0,0,0
30508,MALB24BC1PM141760,4,2023,9926,4,0,0,0,0
30509,MALB24BC1PM141774,2,2023,5,1,0,0,0,0
30510,MALB24BC1PM141791,5,2023,49429,5,0,0,0,0
30511,MALB24BC1PM141807,2,2023,5597,2,0,0,0,0
30512,MALB24BC1PM141810,1,2023,11929,1,0,0,0,0
30513,MALB24BC1PM141824,6,2023,70359,6,0,0,0,0
30514,MALB24BC1PM141841,2,2023,2648,2,0,0,0,0
30515,MALB24BC1PM141855,2,2023,7599,2,0,0,0,0
30516,MALB24BC1PM141869,3,2023,9500,3,1,0,0,0
30517,MALB24BC1PM142116,5,2023,52711,5,0,0,0,0
30518,MALB24BC1PM142133,2,2023,6403,5,2,0,0,0
30519,MALB24BC1PM142343,2,2023,4175,2,0,0,0,0
30520,MALB24BC1PM142357,2,2023,5,1,0,0,0,0
30521,MALB24BC1PM142360,5,2023,42100,4,0,0,0,0
30522,MALB24BC1PM142374,2,2023,8313,2,0,0,0,0
30523,MALB24BC1PM142570,4,2023,46128,6,0,0,0,0
30524,MALB24BC1PM142584,1,2023,10776,0,0,0,0,0
30525,MALB24BC1PM142598,1,2023,11412,1,0,0,0,0
30526,MALB24BC1PM142777,3,2023,7314,4,0,0,0,0
30527,MALB24BC1PM142780,2,2023,5832,2,0,0,0,0
30528,MALB24BC1PM142794,5,2023,69142,6,0,0,0,0
30529,MALB24BC1PM142830,2,2023,7154,4,0,0,0,0
30530,MALB24BC1PM142939,3,2023,6222,8,3,0,0,0
30531,MALB24BC1PM143427,3,2023,6,1,0,0,0,0
30532,MALB24BC1PM143430,1,2023,5131,2,0,0,0,0
30533,MALB24BC1PM145727,3,2023,5,1,0,0,0,0
30534,MALB24BC1PM145730,1,2023,10422,1,0,0,0,0
30535,MALB24BC1PM145954,5,2023,70825,3,0,0,0,0
30536,MALB24BC1PM145968,2,2023,9088,2,0,0,0,0
30537,MALB24BC1PM145971,1,2023,6950,2,0,0,0,0
30538,MALB24BC1PM147669,3,2023,9272,3,0,0,0,0
30539,MALB24BC1PM147686,3,2023,9455,2,0,0,0,0
30540,MALB24BC1PM147705,3,2023,6345,8,3,0,0,0
30541,MALB24BC1PM147719,3,2023,31282,4,0,0,0,0
30542,MALB24BC1PM147834,1,2023,16649,1,0,0,0,0
30543,MALB24BC1PM147848,1,2023,16923,1,0,0,0,0
30544,MALB24BC1PM147851,2,2023,19930,2,0,0,0,0
30545,MALB24BC1PM147865,2,2023,5289,2,0,0,0,0
30546,MALB24BC1PM147879,1,2023,7184,2,0,0,0,0
30547,MALB24BC1PM147896,2,2023,20004,2,0,0,0,0
30548,MALB24BC1PM147901,2,2023,55178,1,0,0,0,0
30549,MALB24BC1PM147915,5,2023,572,4,0,0,0,0
30550,MALB24BC1PM147929,2,2023,5720,7,0,0,0,0
30551,MALB24BC1PM148482,3,2023,40576,4,0,0,0,0
30552,MALB24BC1PM148532,3,2023,30262,4,0,0,0,0
30553,MALB24BC1PM148692,5,2023,71023,5,0,0,0,0
30554,MALB24BC1PM148711,3,2023,7666,4,0,0,0,0
30555,MALB24BC1PM148725,3,2023,9438,3,0,0,0,0
30556,MALB24BC1PM149115,1,2023,28229,3,0,0,0,0
30557,MALB24BC1PM149146,4,2023,9787,4,0,0,0,0
30558,MALB24BC1PM149180,4,2023,6129,15,5,0,0,0
30559,MALB24BC1PM149194,1,2023,20390,1,0,0,0,0
30560,MALB24BC1PM149213,3,2023,29418,3,0,0,0,0
30561,MALB24BC1PM149387,3,2023,5746,0,0,0,0,0
30562,MALB24BC1PM149406,3,2023,30080,5,0,0,0,0
30563,MALB24BC1PM149423,3,2023,40002,4,0,0,0,0
30564,MALB24BC1PM149440,2,2023,15,3,0,0,0,0
30565,MALB24BC1PM149468,1,2023,2569,2,0,0,0,0
30566,MALB24BC1PM149485,1,2023,16649,3,1,0,0,0
30567,MALB24BC1PM149499,5,2023,6508,5,0,0,0,0
30568,MALB24BC1PM149504,2,2023,4495,6,2,0,0,0
30569,MALB24BC1PM149583,3,2023,6377,3,0,0,0,0
30570,MALB24BC1PM149597,4,2023,34076,4,0,0,0,0
30571,MALB24BC1PM149616,2,2023,9577,2,0,0,0,0
30572,MALB24BC1PM149647,3,2023,50116,3,0,0,0,0
30573,MALB24BC1PM151964,1,2023,6622,4,1,0,0,0
30574,MALB24BC1PM151978,2,2023,4173,1,0,0,0,0
30575,MALB24BC1PM152340,2,2023,6273,6,2,0,0,0
30576,MALB24BC1PM152743,6,2023,9648,9,0,0,0,0
30577,MALB24BC1PM152905,2,2023,6296,5,2,0,0,0
30578,MALB24BC1PM153374,5,2023,46997,11,1,0,0,0
30579,MALB24BC1PM153391,2,2023,21722,2,0,0,0,0
30580,MALB24BC1PM153424,1,2023,9396,2,0,0,0,0
30581,MALB24BC1PM153441,2,2023,28984,3,0,0,0,0
30582,MALB24BC1PM153598,1,2023,1,0,0,0,0,0
30583,MALB24BC1PM153620,3,2023,30453,3,0,0,0,0
30584,MALB24BC1PM153648,4,2023,40884,4,0,0,0,0
30585,MALB24BC1PM153665,1,2023,17244,1,0,0,0,0
30586,MALB24BC1PM153679,5,2023,9564,4,0,0,0,0
30587,MALB24BC1PM153682,1,2023,3288,1,0,0,0,0
30588,MALB24BC1PM153696,3,2023,9619,5,0,0,0,0
30589,MALB24BC1PM153844,4,2023,9748,4,0,0,0,0
30590,MALB24BC1PM153858,5,2023,64737,5,0,0,0,0
30591,MALB24BC1PM153875,1,2023,3886,1,0,0,0,0
30592,MALB24BC1PM153990,3,2023,7403,2,0,0,0,0
30593,MALB24BC1PM154055,2,2023,9135,2,0,0,0,0
30594,MALB24BC1PM154203,1,2023,7834,1,0,0,0,0
30595,MALB24BC1PM154220,2,2023,9576,1,0,0,0,0
30596,MALB24BC1PM154475,3,2023,85,6,0,0,0,0
30597,MALB24BC1PM154492,1,2023,9899,2,0,0,0,0
30598,MALB24BC1PM154508,2,2023,7818,2,0,0,0,0
30599,MALB24BC1PM154704,1,2023,2865,0,0,0,0,0
30600,MALB24BC1PM154721,3,2023,9402,8,3,0,0,0
30601,MALB24BC1PM154749,1,2023,30079,1,0,0,0,0
30602,MALB24BC1PM154783,5,2023,9272,2,0,0,0,0
30603,MALB24BC1PM154993,4,2023,41472,4,0,0,0,0
30604,MALB24BC1PM155013,1,2023,8286,2,0,0,0,0
30605,MALB24BC1PM155173,3,2023,29072,5,1,0,0,0
30606,MALB24BC1PM155190,2,2023,6938,6,2,0,0,0
30607,MALB24BC1PM156663,1,2023,11018,1,0,0,0,0
30608,MALB24BC1PM156890,1,2023,5460,2,0,0,0,0
30609,MALB24BC1PM156906,1,2023,1552,3,0,0,0,0
30610,MALB24BC1PM157117,2,2023,21925,2,0,0,0,0
30611,MALB24BC1PM157120,1,2023,8501,2,0,0,0,0
30612,MALB24BC1PM157148,2,2023,8065,3,0,0,0,0
30613,MALB24BC1PM157327,2,2023,21059,2,0,0,0,0
30614,MALB24BC1PM157344,4,2023,38848,9,0,0,0,0
30615,MALB24BC1PM157358,2,2023,31306,4,0,0,0,0
30616,MALB24BC1PM157361,2,2023,20263,2,0,0,0,0
30617,MALB24BC1PM157375,2,2023,9637,4,0,0,0,0
30618,MALB24BC1PM157392,2,2023,8838,2,0,0,0,0
30619,MALB24BC1PM157408,1,2023,9073,3,0,0,0,0
30620,MALB24BC1PM157425,5,2023,5401,3,0,0,0,0
30621,MALB24BC1PM157649,3,2023,50628,3,0,0,0,0
30622,MALB24BC1PM158199,1,2023,825,3,1,0,0,0
30623,MALB24BC1PM158204,1,2023,10007,2,0,0,0,0
30624,MALB24BC1PM158445,4,2023,6207,12,5,0,0,0
30625,MALB24BC1PM158459,2,2023,22180,3,1,0,0,0
30626,MALB24BC1PM158638,5,2023,50197,5,0,0,0,0
30627,MALB24BC1PM158669,2,2023,9551,2,0,0,0,0
30628,MALB24BC1PM158686,2,2023,20426,4,0,0,0,0
30629,MALB24BC1PM158705,1,2023,10440,1,0,0,0,0
30630,MALB24BC1PM158722,1,2023,41317,1,0,0,0,0
30631,MALB24BC1PM159210,4,2023,50072,3,0,0,0,0
30632,MALB24BC1PM159224,1,2023,6988,3,0,0,0,0
30633,MALB24BC1PM159238,2,2023,19969,1,0,0,0,0
30634,MALB24BC1PM159496,1,2023,5478,1,0,0,0,0
30635,MALB24BC1PM159501,1,2023,19710,1,0,0,0,0
30636,MALB24BC1PM159529,1,2023,13,1,0,0,0,0
30637,MALB24BC1PM159546,2,2023,8849,3,0,0,0,0
30638,MALB24BC1PM159952,1,2023,5457,2,0,0,0,0
30639,MALB24BC1PM160020,2,2023,22440,4,0,0,0,0
30640,MALB24BC1PM160244,2,2023,6751,6,2,0,0,0
30641,MALB24BC1PM160258,2,2023,20953,2,0,0,0,0
30642,MALB24BC1PM160261,1,2023,7166,2,0,0,0,0
30643,MALB24BC1PM160275,1,2023,4664,2,1,0,0,0
30644,MALB24BC1PM160289,2,2023,21046,2,0,0,0,0
30645,MALB24BC1PM160292,2,2023,3292,4,0,0,0,0
30646,MALB24BC1PM160549,1,2023,9377,1,0,0,0,0
30647,MALB24BC1PM160566,1,2023,493,1,0,0,0,0
30648,MALB24BC1PM160583,2,2023,9136,1,0,0,0,0
30649,MALB24BC1PM160597,2,2023,19213,2,0,0,0,0
30650,MALB24BC1PM160602,2,2023,9903,2,0,0,0,0
30651,MALB24BC1PM160616,1,2023,10157,2,0,0,0,0
30652,MALB24BC1PM160647,2,2023,9891,4,0,0,0,0
30653,MALB24BC1PM160745,2,2023,6536,1,0,0,0,0
